Date,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume
2005-08-02,18.122211580260956,18.821910879379686,18.101221455412517,18.75893783569336,137510100
2005-08-03,18.723956153800827,19.19275480642682,18.702964691299712,19.066808700561523,139422400
2005-08-04,19.00383570821538,19.241733612370343,18.926868346703273,19.115787506103516,91461400
2005-08-05,19.094796334768137,19.549600655659557,19.06680771954005,19.423654556274414,82212400
2005-08-08,19.45164398671323,19.4796326050346,18.947860868065547,18.982845306396484,77207200
2005-08-09,19.045814314819403,19.248727750807316,18.89887810357615,19.136775970458984,64761800
2005-08-10,19.17876422294249,19.241737288105604,18.786932855482753,18.856903076171875,62818800
2005-08-11,18.877891338385663,19.101794954757164,18.814918279459825,19.0808048248291,48646800
2005-08-12,18.947863720318878,18.989845319549715,18.82191758805538,18.92687225341797,52006500
2005-08-15,18.933893766977224,19.158461607231708,18.73037966369532,19.039159774780273,45976600
2005-08-16,18.968970550691203,19.04616485719774,18.737384954113576,18.76545524597168,46894600
2005-08-17,18.821602680532244,19.053188344934767,18.709318803157046,18.91283416748047,52413100
2005-08-18,18.87072206993616,19.004059643484826,18.80756223712517,18.821598052978516,40861900
2005-08-19,18.84265435910083,18.88476047390235,18.73738840283241,18.751422882080078,36043500
2005-08-22,18.800541979367324,19.067215735618525,18.78650616626757,18.884754180908203,41691700
2005-08-23,18.835624295953366,18.997032080646953,18.765446590882295,18.856678009033203,48296700
2005-08-24,18.835632732519663,19.060200418509268,18.79352662602886,18.814579010009766,63645000
2005-08-25,18.87774358518767,19.01108118421565,18.84265537737841,18.968975067138672,39306300
2005-08-26,18.990030200074745,19.004066020638064,18.856693920311788,18.926870346069336,36774600
2005-08-29,18.814584750182444,19.109330262600448,18.814584750182444,19.05318832397461,52307700
2005-08-30,18.99002996173877,19.109331757970622,18.919852198332475,19.074243545532227,55163200
2005-08-31,19.06722371107386,19.256703251589727,18.975993564823277,19.214595794677734,65210200
2005-09-01,19.214588494534052,19.221606401353093,19.053180653282734,19.08827018737793,75974500
2005-09-02,19.095290355935955,19.13739780478922,18.926864576110233,18.96195411682129,52047500
2005-09-06,18.99002404775146,19.15143325487777,18.93388212221638,18.947917938232422,46089000
2005-09-07,18.9058169398516,19.02511873118271,18.821603359517514,18.8426570892334,44656100
2005-09-08,18.807568764203477,18.863710708571595,18.611072628179834,18.674232482910156,52552300
2005-09-09,18.681250810777367,18.821605005569655,18.61809095463549,18.653179168701172,41515800
2005-09-12,18.681250393272364,18.77248055092198,18.611072628179834,18.674232482910156,40550500
2005-09-13,18.625096173434653,18.77948608405895,18.50579445296585,18.582988739013672,63422900
2005-09-14,18.6110689374449,18.695281168032302,18.45667761715255,18.463695526123047,54969600
2005-09-15,18.50580474149842,18.54791086080017,18.400537435449955,18.435626983642578,60357200
2005-09-16,18.484744677467212,18.5268507823383,18.225087463949468,18.295265197753906,187384300
2005-09-19,18.309301261145613,18.435620916005202,18.14789340817123,18.24614143371582,61832300
2005-09-20,18.29526942986531,18.400535385657907,18.02859558595545,18.133861541748047,61043400
2005-09-21,18.105788712963516,18.175966458376227,17.84613279502439,17.88823890686035,68281800
2005-09-22,17.888244036904307,17.965439712849612,17.649640437191128,17.782978057861328,71314900
2005-09-23,17.761922686981023,17.923331934378236,17.62858641714907,17.73385238647461,66396800
2005-09-26,17.825082536282235,17.888242385583442,17.691744927920855,17.73385238647461,56203700
2005-09-27,17.80403178908174,17.860173733806633,17.754906416234107,17.782978057861328,48797900
2005-09-28,17.81805948381676,18.154912362376106,17.811041576083333,18.014556884765625,71019400
2005-09-29,17.972447341134043,18.246138997771403,17.895251709352724,18.20403289794922,66807100
2005-09-30,18.18298702035271,18.211058658026165,17.972455091919198,18.05666732788086,57644500
2005-10-03,18.042628096806926,18.05666391298919,17.85314993246278,17.89525604248047,55341300
2005-10-04,17.797005777915423,17.818058161023764,17.368922807659995,17.530330657958984,151666300
2005-10-05,17.572441457280565,17.579458027304103,17.31278419494629,17.31278419494629,73684700
2005-10-06,17.30575729081595,17.509272517469828,17.214527204110468,17.354881286621094,81724600
2005-10-07,17.38296490103078,17.43208893073304,17.207521172934456,17.25664520263672,50768700
2005-10-10,17.312788247224255,17.319806157419617,17.088220475090694,17.165414810180664,48880900
2005-10-11,17.200501160399256,17.228571457427734,17.018039544861765,17.13032341003418,76567300
2005-10-12,17.186464877047023,17.33383828267433,17.032074901249615,17.05312728881836,71294400
2005-10-13,17.060147745298245,17.354893262041244,17.032077444838134,17.25664520263672,70192000
2005-10-14,17.340854490628022,17.354890307733484,17.19348242660825,17.31278419494629,53846700
2005-10-17,17.31980837828537,17.326826289380616,17.15138252758847,17.214542388916016,46924400
2005-10-18,17.186459481214197,17.42506294796268,17.15838919375903,17.24260139465332,69328200
2005-10-19,17.235593186173066,17.607534408569336,17.19348706203391,17.607534408569336,66574500
2005-10-20,17.57946735357866,17.6356093132558,17.36191742714599,17.39700698852539,58830600
2005-10-21,17.481210452732167,17.544370292868834,17.24260690966681,17.38998031616211,69431200
2005-10-24,17.46717432560939,17.614547729492188,17.31980226025579,17.614547729492188,51868000
2005-10-25,17.509280132977082,17.635598460619143,17.425066576019965,17.56542205810547,41310500
2005-10-26,17.523313590609717,17.775952908249884,17.49524329894359,17.621562957763672,58178100
2005-10-27,17.698756135612246,17.733845671119532,17.43910026550293,17.43910026550293,61566100
2005-10-28,17.61454225787645,17.9654295485173,17.61454225787645,17.916305541992188,106559300
2005-10-31,17.972452270004254,18.10578851242954,17.89525661705235,18.035612106323242,75122100
2005-11-01,17.9724584306565,18.316328024860756,17.9724584306565,18.21807861328125,71370400
2005-11-02,18.19702227914718,18.597033733977476,18.19702227914718,18.56896209716797,75067100
2005-11-03,18.667215535151325,18.695285839518103,18.421594013926384,18.554931640625,73421600
2005-11-04,18.61809181181923,18.74441019138916,18.56194986361161,18.709321975708008,57464000
2005-11-07,18.751427312979427,19.004066738544893,18.73739283041546,18.95494270324707,77104800
2005-11-08,18.905824512303653,19.074250401902905,18.786522673187932,18.98301887512207,60091700
2005-11-09,18.933887122823613,19.053188913410455,18.905816821907,18.919851303100586,59562100
2005-11-10,18.905815730768193,19.053187813766147,18.695282462661932,19.01108169555664,73314800
2005-11-11,19.053185336538768,19.221611126008035,19.0391495194507,19.14441680908203,51945600
2005-11-14,19.2005607497786,19.25670268548143,19.088276878372938,19.207578659057617,67152200
2005-11-15,19.235731407566742,19.383536847935336,19.179424892772328,19.355382919311523,65081000
2005-11-16,19.341295581639226,19.622828004616384,19.313143010567753,19.5242919921875,86277000
2005-11-17,19.601719129250363,19.707293648160654,19.53837414941362,19.68617820739746,91351000
2005-11-18,19.791757501369773,19.88325507564027,19.636913593823138,19.75656509399414,75431200
2005-11-21,19.75655745371771,19.876208907616977,19.594676469751807,19.819902420043945,65794400
2005-11-22,19.74953170249161,19.763608669069868,19.608766064069304,19.643957138061523,104253300
2005-11-23,19.650989532470703,19.770641026404903,19.524299557428257,19.650989532470703,70541300
2005-11-25,19.566524615319953,19.6650619857893,19.334260161814488,19.538372039794922,44082500
2005-11-28,19.559493572134965,19.601723119805683,19.376497075624364,19.531339645385742,57517200
2005-11-29,19.559496706061033,19.559496706061033,19.425768217481767,19.482074737548828,62220400
2005-11-30,19.482074737548828,19.545419740430933,19.446882323473584,19.482074737548828,55904700
2005-12-01,19.517271646036274,19.777690218260933,19.517271646036274,19.629884719848633,61006100
2005-12-02,19.580604137571434,19.777677561855977,19.55949003877683,19.714332580566406,42319600
2005-12-05,19.658025401519144,19.7213703806234,19.503181522618583,19.60171890258789,47517300
2005-12-06,19.63691119753998,19.65098815877243,19.482068651341784,19.489107131958008,65980000
2005-12-07,19.475033134340414,19.531339645385742,19.39057269654586,19.531339645385742,55583200
2005-12-08,19.503182750737547,19.573566214446874,19.425762148864905,19.489107131958008,63931600
2005-12-09,19.50318717956543,19.587647623686678,19.453919146516878,19.50318717956543,48467000
2005-12-12,19.49615614216127,19.531347221795663,19.235737588524394,19.32019805908203,63757200
2005-12-13,19.207579356257035,19.306115424277827,19.003467395410258,19.0949649810791,104285500
2005-12-14,19.003463714118222,19.172383230482694,18.89788918419705,19.066808700561523,65076200
2005-12-15,19.059762240499374,19.080877674625153,18.86972736072463,18.9471492767334,79018100
2005-12-16,18.919009428715185,19.05977640929324,18.86974138824889,18.933086395263672,88542500
2005-12-19,18.876773469796326,18.911965874232664,18.757121979618713,18.883811950683594,68680100
2005-12-20,18.83454473794702,18.919003827325135,18.771199749686925,18.90492820739746,62960600
2005-12-21,18.91196243614214,18.940115012120263,18.799348104871495,18.813425064086914,75800900
2005-12-22,18.79935051493048,18.848619878500738,18.595239949950976,18.71489143371582,91276900
2005-12-23,18.66562863320003,18.771203185473013,18.60932211582422,18.75008773803711,30689200
2005-12-27,18.778239834303108,18.89789133984969,18.616358780461596,18.623395919799805,37819000
2005-12-28,18.65858954918166,18.764164098050998,18.545976518060606,18.574129104614258,35444400
2005-12-29,18.58820394782872,18.651548938412024,18.48262941100757,18.489667892456055,34495500
2005-12-30,18.40520477294922,18.517817774793155,18.370013713292817,18.40520477294922,49044600
2006-01-03,18.475594696234833,19.00346883041297,18.370020137889874,18.89085578918457,79973000
2006-01-04,18.84158568820629,19.059773263887028,18.84158568820629,18.982351303100586,57975600
2006-01-05,18.975313995714075,19.094965514130884,18.940122925425186,18.996429443359375,48245500
2006-01-06,18.926039921718797,19.003461862595763,18.644507421874614,18.94011688232422,100963000
2006-01-09,18.954196233276864,19.05273228503567,18.83454473794702,18.90492820739746,55625000
2006-01-10,18.75712039730691,19.017538798355584,18.714890857998668,19.003461837768555,64921900
2006-01-11,19.010505187716188,19.277960795115874,18.93308322710827,19.207578659057617,70120700
2006-01-12,19.179425059469363,19.18646354168649,18.982351584749455,19.10200309753418,45994800
2006-01-13,19.024580660003625,19.179423226623527,19.010503696914608,19.13719367980957,41418000
2006-01-17,18.93308444287675,19.137196409421485,18.93308444287675,18.996429443359375,58566600
2006-01-18,18.820466965151155,18.989386479086676,18.79231438405505,18.883811950683594,52376200
2006-01-19,18.911965451981445,19.17238252673113,18.89788849052121,19.017539978027344,60367600
2006-01-20,19.010506809515228,19.010506809515228,18.48263268932583,18.588207244873047,79165900
2006-01-23,18.58820810181765,18.672668555621165,18.51078613103554,18.545978546142578,47925600
2006-01-24,18.538931730909127,18.61635366689441,18.45447131506584,18.496702194213867,63040700
2006-01-25,18.5881999789691,18.700812973194175,18.461510024852696,18.581161499023438,59072100
2006-01-26,18.69377793060637,18.8063909455384,18.517819926968446,18.651548385620117,69509300
2006-01-27,19.165337745221862,19.672097451564998,19.13718517400974,19.559484481811523,134520700
2006-01-30,19.58060260410535,19.833982509420043,19.5524500270997,19.707292556762695,103999200
2006-01-31,19.64395807539033,19.97475875104329,19.615805483343912,19.812877655029297,94841300
2006-02-01,19.679135285906877,19.756557208779647,19.538369739945754,19.735443115234375,68448800
2006-02-02,19.686185369371913,19.700262335002012,19.390575803406524,19.482074737548828,55073400
2006-02-03,19.341302592190036,19.496146487792373,19.242766544045256,19.383533477783203,75022700
2006-02-06,19.36242045873764,19.383535904177414,19.066810934846487,19.123117446899414,60170500
2006-02-07,18.968273527700273,19.109039126612263,18.869736131763535,18.96123504638672,72159500
2006-02-08,19.010500342898474,19.0597683625646,18.7993499611757,18.94011688232422,51795200
2006-02-09,18.975313067255666,19.02458244268396,18.757125488743224,18.764163970947266,52861700
2006-02-10,18.736012192561404,18.926045850452745,18.65859022743139,18.785280227661133,52127000
2006-02-13,18.74304865129584,18.792318027057874,18.538938035808886,18.574129104614258,46707000
2006-02-14,18.588202525317474,18.778237482524464,18.545972982311355,18.757122039794922,58432900
2006-02-15,18.78536866265989,19.01842017155334,18.714746707570594,18.983108520507812,62808900
2006-02-16,18.9619174493472,18.997227743283986,18.764176301097653,18.93366813659668,48868500
2006-02-17,18.834811992882084,18.933681965720606,18.757127673079044,18.855998992919922,41513200
2006-02-21,18.87012372127284,18.87012372127284,18.601761769105355,18.743005752563477,50216100
2006-02-22,18.73593882516336,18.968990397829828,18.693564832313367,18.870119094848633,43043100
2006-02-23,18.87718423766939,18.990178874755895,18.743003948005622,18.827749252319336,47359100
2006-02-24,18.778312533195056,18.884244827307786,18.728877552409262,18.806560516357422,44753800
2006-02-27,18.89130959406966,19.25148051806417,18.834812273462816,19.103174209594727,51301500
2006-02-28,19.032550549558536,19.279725446122495,18.97605323791504,18.97605323791504,65036100
2006-03-01,19.05372867269239,19.20909722858789,19.032543031071462,19.166723251342773,53061200
2006-03-02,19.08198639164367,19.138483705841637,18.99723974684561,19.046674728393555,41850300
2006-03-03,18.933674553125293,19.180850735453674,18.884239586059984,19.018421173095703,45218800
2006-03-06,19.01135767926999,19.173787231689413,18.947798054931656,19.004295349121094,53054100
2006-03-07,18.99724247694759,19.13848645624185,18.933682820965416,19.11023712158203,51613900
2006-03-08,19.060802460463616,19.420973401550853,19.046677792890993,19.24441909790039,57547400
2006-03-09,19.258542422279586,19.364474727681092,19.06786346435547,19.06786346435547,45360700
2006-03-10,19.110233401162244,19.223228023798658,18.98311411394574,19.187917709350586,41297200
2006-03-13,19.194982853090092,19.272667172656696,19.02549089431033,19.14554786682129,40342600
2006-03-14,19.09611676914207,19.336229416056366,19.060805095329215,19.230297088623047,39821800
2006-03-15,19.209101268556797,19.38565550320529,19.074919673063405,19.32209587097168,57152000
2006-03-16,19.307976089855863,19.40684605521212,19.223229443120317,19.258541107177734,73793700
2006-03-17,19.31503482362181,19.53396171197528,19.258537518659562,19.42096710205078,120615000
2006-03-20,19.56221179671266,19.767014030018686,19.54102480140429,19.696392059326172,67094100
2006-03-21,19.590465545654297,19.92944948839755,19.548092889562003,19.590465545654297,73199600
2006-03-22,19.124360714199025,19.420971976446666,18.926619423699815,19.173795700073242,145696100
2006-03-23,19.124364701358054,19.138489370839007,18.827753377271154,18.96193504333496,73682900
2006-03-24,18.86306229827348,19.216170926967504,18.799503984350874,19.074928283691406,69157600
2006-03-27,19.074928283691406,19.27973058789263,19.067865949477223,19.074928283691406,59908600
2006-03-28,19.07492054968713,19.216163135695844,18.93367661667644,18.997236251831055,58520500
2006-03-29,19.032558104092473,19.209112441432836,19.01137109869066,19.081993103027344,53150300
2006-03-30,19.0890544343795,19.34329175081894,19.067867430091784,19.230297088623047,54612000
2006-03-31,19.27972135840346,19.449214604399874,19.216161727905273,19.216161727905273,62190500
2006-04-03,19.54101740293255,19.583390030504432,19.378587874739047,19.463333129882812,57605300
2006-04-04,19.49158844770299,19.63283103209821,19.399779488194238,19.51983642578125,45470000
2006-04-05,19.689335525537135,19.731709528631878,19.519843554165508,19.590465545654297,41539300
2006-04-06,19.533955073836978,19.57632770140886,19.329152918071593,19.463333129882812,51885500
2006-04-07,19.498657726197838,19.57634070384238,19.230294430327767,19.24441909790039,47249400
2006-04-10,19.23029483489165,19.37860115351935,19.209109180089456,19.272668838500977,39432000
2006-04-11,19.272665854559463,19.29385150608153,19.067862243164388,19.159669876098633,42953400
2006-04-12,19.138474961338982,19.209096908569336,19.04666602583904,19.209096908569336,32183000
2006-04-13,19.124352827181696,19.209099444446213,19.06785553133928,19.117290496826172,28160000
